"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,5683.985963376843759875861656553411965222,0.1448717311471685129158288152492865955669,1613.959817207995056049783125046378723189,9354.103537161880513559594458456019126124,0.1730599606719573590815802347505447841463,3172.888748914798438632402107912343017338,7991.905850223548587659465580918842856849,0.1877927453189656308231326997638864806188,2941.611002290597394069642722189958288049,6562.667066949338535986423906760296643472,0.2048734015398107123349130338038877178998,2635.251213351239182997604935929548011361,2791.436470212541977573170551695722482633,0.13882602904668870368381108015533234636,759.547119371596576346365374286113477135,15038.0895005387242734354561150094310914,0.1345732604233294292504091545470015807847,3966.500479865654104914059917920230841265,1016.606859292528536016076995746091004464,0.17778513412613512086508599200178095245,354.245670192427473685418035160131200145,5614.864242885306083762050607815677655285,0.2613530750929679696408446609471841507896,2876.225590770943325723791951482289860138,6631.471102177834619778127603561768659724,0.2232719779424639205414209570015844427618,2902.018472517011334303029036095862896716
1986,13757.6698615280920537961402724744535071,0.2733281528838969226641471696522402151172,7370.302642826345447536537860156787274317,7944.645322357595232931389510921078482717,0.2302012690230678027577310165758689950878,3584.580172884000091143446351170080940641,5592.211872226461473431822840153202057848,0.2918452242252266469935820898863853122515,3198.838242419216067132682892843983584259,4388.237773581660640629879415733452221075,0.3550341081392290442319564311110299807872,3053.629205123024363494838439082197094248,3556.407548775934592301510095187626261658,0.2031665575826219935257094379070024934766,1416.184434929488604808313966039972279021,21702.3151838856872867275297833955319898,0.2158942782128876041003573198572586933746,9183.395117460239485490895232924170339394,2761.300212734072810010439110570435202553,0.16959712140081489147304118639633131099,917.884792110186803256341038631939867004,3296.670843520808470511716508177847401242,0.2007601833104745200796113955135296149059,1297.206876004686974866887872397985866937,6057.97105625488128052215561874828260377,0.1407557568418724941837940213278018889654,1671.280829860654550459241341232751333077
1987,27422.496564743862603847576882687323737,0.1714263108302285704657608409570170960789,9213.837342903366902433268211512699616007,17435.830030555565101331931917631050981,0.1713824840522036979558800753111476577277,5856.863889811301965165721803572204919637,14806.3288675664692820103226769639036845,0.1872787096514069782056138270559552770602,5434.903923384763518135621252983663957185,12638.2025433252239028863953930710856411,0.2009799295208019102115516253269245854521,4978.449110597160982226335488826429880006,4797.627487230341198445536524559965339861,0.1452952806102380342860662661944284014825,1366.262358760226287297128480315492413429,44858.326595299427705179508800318374718,0.1359839835522909862220832672790112897177,11956.0273340002495974197304497011029494,15388.4934941159758458259766530985343202,0.291527753914565198803269194999423383036,8792.898971158318352071230398028194518439,5028.925696216607518444714912279838156411,0.1671889830515683961859751609718209387274,1647.930707065016175166059039649252169161,20417.4191903325833642706915653783724766,0.2299616237725827345275928114699892630697,9202.636825698569767375819897807864083909
1988,49917.8415259534010201004590166330164695,0.1552346788961474040117805136569293369881,15188.0009969214919375209355702660938953,46655.4707888868299450388895561388008813,0.3262219939478103106512592968785263891089,29831.2797902759811491117640418785976505,34710.8304353734748005680801303737246844,0.3565206517367273964999065792462430673064,24255.2506627190734260247701226406005691,28412.7830112032768329428290643637181989,0.3828646080924500903208296765575565349759,21321.3681035043264352795507155980321106,18242.6877776835531120960604917750826824,0.2494521891518956670034034259097613487919,8919.329668229078086030958505411936359145,96573.3123148402309651393485727718173498,0.2060419158070086666111705893781934705166,39000.3745589493976527050106586509207344,10408.0035705165596222373180327222320305,0.1734277612528519030319692032766807966275,3537.872046358897074221481854715508819687,24456.1141219512802986852763390134930875,0.2337184213525139497253957173906320729262,11203.0549945987770666263618268095807765,34864.117692467839920922594371735725118,0.1838124681857650436623575675211253517172,12560.5806673761655032937535857838800352
1989,48087.8147586493768498321943226590963933,0.135242162562135749480619901621077186521,12746.8601192603742421107700482881851149,81777.0831279773853588781392337444373212,0.1418877298360800842436104014957728222997,22742.2027681844315206196593443242167387,67112.6679527295556055957979445082640251,0.1511985884015476239423432963626299457968,19888.7876902964041363158005505848666203,56279.0799288457135385287406787022717051,0.1601225631200152000570708025415069600898,17662.639035356237507280982386126796422,25498.0031991316718203493985550421656158,0.155403362245759444925710401997655402289,7766.451838288457093211266810549559586784,129864.8978866267622087103335564035337147,0.1200128553073260197371614488456701544008,30547.4961111540761973609570758645682167,12035.7542282459648282298009392941176515,0.1893866332613589290642295702247520474186,4467.645505215390476049827031778203690225,18637.3926752765482279192467347206291533,0.1562887605145302444834187168468361544705,5709.117400865450915155823422612994864754,30673.1469035225130561490476740147468048,0.1278347558222647489577457848469258324299,7685.344719636022802496778379615794380291
1990,45750.7515806850595321404714274836903127,0.1107110192214316433046605978002817405996,9927.620181782568817074118895350330745504,84531.6020723138613554489918896862257524,0.1590751509520531098835190575470819778307,26355.8796253495374380163837456399229043,74880.5310817643223877912540979388552089,0.1646196631030349956436611696913093953612,24160.5432873265114457840997376768166759,66156.0648861945458053703951294251897685,0.1686323516458408570107916653561031062272,21865.8634828918937563925213952703483705,18375.5371861193155500785967602610359843,0.1614513274980590143198204885752563947912,5814.839549490266372239128203486399290921,130282.3536529989208875894633171699160656,0.1247558985750652880530070750888085938569,31856.8445129704672000935773740987980065,10065.0615929633006821344881903016837013,0.1867310808562584231453811503627132894706,3683.741267072148558175543167402770501741,37342.2489464537255539000631819498950629,0.2728914494845610275324684836041428649073,19973.1456663417150315291846813018881232,47407.3105394170262360345513722515787643,0.2199157787956965390194601061947042535322,20434.2066110552427066945502161500037451
1991,49502.3472040146025390485341484430949388,0.1138052858834112871167955026426565573591,11041.9123998874238000416029471048710956,96448.4227461006046398733752891649315163,0.2173466655712670211228632164735848984847,41086.9764436069062011620587508971698126,82061.2517964355165711193330092699967808,0.217814940598536542833343060697078782788,35033.3667035450183249797864066460746822,69715.557647666306170093542562073804503,0.2096316053192466045783433713223567799853,28644.5851601972639710362258923980202043,26732.8650984342984697798327270911270127,0.2494428265334153179539800241548822420754,13069.9100057202810709858260195326974571,145950.7699501152071789219094376080264542,0.1664247942747601911400052783979080864019,47608.0606518539191559062260761220621604,7178.213999464391348441572895645588895401,0.1706851690587212157662044358159206549427,2401.420753274987639744074123394818267739,44872.8628318596406121268002559235372994,0.2239892625223985129520130277387020352253,19700.0373278348960949749396846258870132,52051.0768313240319605683731515691261948,0.1952214297921470196039837727525548054543,19916.5118568146707265704606013955824311
1992,30595.3805505684357598103001715290213969,0.1731933181311959444139656004981826353441,10385.8743349976238818418794635432110026,97099.0819074851553311525024993134100076,0.2497567863362886112727538070580998911663,47532.2631206984120115440657895964632337,85938.2051547600862423677853770993442753,0.2576901621857466182465049528624925568376,43405.0428475929016539775125497878927545,74206.8286548662626149611556637488847461,0.2609531869758261270397962879779873608068,37954.4365283985593653626227841916754094,22892.2532526188927161913468355645252632,0.2654379667387630395216572887237651202078,11909.8873885902275543181570533124563673,127694.4624580535910909628026708424314051,0.2235402761306838434980457328738631939137,55947.9165805357809924926227651992316706,2023.484531727166560552818618873852540935,0.1685002133755370569868381559380191063374,668.276847701927448515962096351568573126,26050.458038895902485075327270859713173,0.1666116097961490636215621879812208706932,8507.005149583458195405526803705431288018,28073.942570623069045628145889733565714,0.1557125183322768046444462874047455111147,8568.070022487364448597044794662317877251
1993,18145.8410132160185946842783018716049973,0.1168629981182779429205369551429952978512,4156.331672996787232321514509243591134225,55838.540185977191122771191642426707676,0.1625535120891449375842076354473677708249,17790.4316016364395472048183021665112405,49150.3976248791154310115833651821958616,0.1692087186881069805908517485289394524047,16300.684578028872593839620579410490749,41614.8374181659105147362793773990549825,0.1681062329058809917641922101263523407189,13711.5985606627967295122849039559301426,14223.7027678112806080349122650276526936,0.1761099941493949056903649347056791047847,4909.674973995074438973455667137640908008,73984.3811991932097174554699442983126729,0.138720775080356045274607024568576883402,20115.8145794335032755182519310179157875,1082.789310749810904100116225845528380968,0.1853972980387256615271843047182013746768,393.462576614128894849520103872368063052,11713.6779696239191265780814672646975608,0.1461236785239921557407815028999363851107,3354.825599375113632593082434903782046573,12796.4672803737300306781976931102259417,0.1389658501016983752623758879722764338786,3485.413029674779140075932681740185924728
1994,10673.0004856412880930349087477779005658,0.0991243701383740524583980398089519239732,2073.590723226475992306475259280588982548,39664.2434026116757127360675629620651109,0.1410381786909290946070844636580180509783,10964.5783913697798943256030757078630892,34915.5980153440948393917761652118025869,0.1490421405885520718133347547971948455651,10199.6351175471171922461362170791938359,30605.3323232902916211611001254843667361,0.1556559121758296069316762465876012560229,9337.245803643259361492284674403110846358,9058.911079321384091574967437477698374923,0.1320034568907640783317265341716288009509,2343.782853147472209582106056062334201613,50337.2438882529638057709763107399656767,0.1206328960028086720419243898214265713819,11901.7619137976869795376077036040563826,1218.050754859859578326671620922987763354,0.3241231460937379790481150557328795990332,773.80494782337897989677419440697482062,10002.7212254447582170632914265616881895,0.208040186558039337946255514954221451812,4078.697260065991230521611061638055805632,11220.7719803046177953899630474846759529,0.1907718801979020226819571620403865116606,4195.59122519111082570809237639232903782
1995,7655.091661320696347347845127692658012758,0.1152467484250981112114178359159019714488,1729.159868812053585189839731180934387253,29881.952707845847720252723338924674981,0.1933325890000383346584841930185532009792,11323.2243515137059795318815169805281239,26398.7232908472534975325949368986848483,0.1998285290815480307309658942170589346252,10339.4273678879870674333481915847140962,22292.8966253286033260192870667862745817,0.2095800184116918674511192854899450824974,9157.40554296517187977420888780134531248,7589.056082517244394233436272138400399437,0.2051596639574672479136394147197625964158,3051.657663461476958671260112942411045697,37537.0443691665440676005684666173329939,0.1672652895044901072429492102345153424179,12306.1434033610031550859297563823068906,1078.294965220803723569999418473431396803,0.1551083710347316947248355356200643658614,327.81504807868900356094391979524220401,12702.1710898433907908301627535513300167,0.2193754803049986387257011294088333324861,5461.627972151297266825107114458455952621,13780.4660550641945144001621720247614135,0.2035924921638298804447915773163062120692,5498.974877565978147370903647799286885039
1996,8249.345228802461025820713321154552639966,0.129280207325742279862807845113631004556,2090.295040503161889636727116180299530754,24709.6801777103296956647081912190287449,0.2704648183811674748698561502053955294074,13098.8743565814704170335694544709188344,22295.8800930955441465776222794073965326,0.2798366954941602482953111196323172533772,12228.8426004363385905040535174998184157,19612.8473253599864290559447607182373592,0.2924569608242480042535814379251854881336,11242.3908948941350925885926457984557581,5096.832852350343266608763430500791385736,0.264517501207869535287466716345101408044,2642.474920748666465509712879639919244619,32959.0254065127907214854215123735813849,0.2152547668758989336786277075672185831907,13905.3911674580520687668694350952154637,1467.06749456197550803831209488540619693,0.2078015616130620610473837177877681491951,597.523476069012249702794204481588272722,9792.473487049415062976550911560245441742,0.2813067742817359854524697822552535289417,5399.190692607336039774221218192003267442,11259.5409816113905710148630064456516387,0.2471510480560985923703978799211896858553,5454.302414302262684010943699528583206594
1997,6440.781638105217355179279583518065972413,0.1232493975669469174595720405418011655798,1555.892015243174252374143917737758418984,8791.456208818607265428778652302573343198,0.1408900958235738273999341714620186779572,2427.713051070845041270828013378128032595,7155.30454144647140373334310218250237525,0.1557466306505528664518729892121734925665,2184.252564273418767542010663264542544226,6178.561704708695695496676396063634023496,0.17095478282832859262302557820912068854,2070.259161863009424150742764427477197363,2612.894504109911569932102256238939319716,0.140354592033190020141610734831023171698,718.794214614217526235494810174083449839,15232.2378469238246206080582358206393156,0.1104294799534524574359831328686875717204,3296.892683767664853362458383778358468203,1426.404835671781842094664931568139077097,0.2652682236515782505813473108173267953445,741.624558854682897970067846508435102642,3371.657899744157725052589098887350660046,0.1887225460763215179510102758009670737461,1247.163412142598077098264596989125839162,4798.062735415939567147254030455489737158,0.1752562141612631396989289106245583036536,1648.145008221774612154199049042620966431
1998,7494.604098922565896702931305078543709245,0.1077511249651548053012823146746545770348,1582.801964741638975509636013251324143699,7861.083454847802357192366761099989537367,0.1214909148018432232586758663945651089633,1871.898431715663720614238423273432048083,6268.48714844542818081995305998525745317,0.1263834151010116552897894712689029693621,1552.776314141177418606755919105914096834,4953.317293526634414846910091443344222525,0.1349456799270739763437288022329199533162,1310.12038933619166839242851268786870716,2907.766161321167942345456669656645314843,0.1246507263789028653187231300116303740273,710.412121731408161430096640208423607893,15355.6875537703682538952980661785332466,0.0982677417309460244358216267506508852831,2957.57872772461742627274669027931482089,1992.649654676363051417021898779916168724,0.1906648174646023317268571557954607398153,744.65923805235239735063238937065526813,2187.071381519901772149378168826632715521,0.1561443573254569870870237099755366165777,669.337756372955838286728000483420405006,4179.721036196264823566400067606548884246,0.1418975697189839370613440416525054999532,1162.460823993544012662922215172626998724
1999,13578.3705538131094914731897808756122789,0.298549699594523101132761653085343198977,7945.484161655083337395571730769957024688,7983.881058420913460037175973850978735962,0.1955927100293700570061345330841705676004,3060.714308226655579234729064946304860106,5583.907743439059875687101271323567831189,0.2027992736918142689777657912657958051935,2219.528372073816275672411253977576524413,4238.395369826553592739366946750548267741,0.2175935468450653690024374907849673865162,1807.6050636464342028324395610747403951,3745.485688594359867297809027100430468225,0.2094805622502558760265957362160279710519,1537.828637976185262465056320260971998391,21562.2516122340229515103657547265910149,0.2472707034897606399531987983828242909762,10450.1577249614515121883521277830643177,2927.530207872261267162382107920258837877,0.1943271143132596800490016801416830862682,1115.041054826999026348861232205615251024,3701.008671736538302097077531448719961731,0.2162621511595321476186443472966091704661,1568.760669747260018915005808402918107698,6628.538879608799569259459639368978799589,0.1923666707695949445099924777406267646151,2499.215514420844746658647323286156642784
2000,10360.2979388147416534854259854104932625,0.1414333630502228875268788656678027335854,2871.971888190167999343157470025762129347,13198.858728133397573241333715643188592,0.2627530952089846755077017537165547900961,6797.360328724619067466985383564892371043,10218.4733677010020085815118675739723889,0.2830285525490372779819532323752112279216,5668.554663981749901928253139368124262831,8306.619184303971957202206117902483825279,0.3184610954931482005056094944234011531607,5184.856688744574289714979082966197451315,4892.239543829425616039127597740704766725,0.2087050788908469251335363469508743289019,2001.229070297768843194453715669626208736,23559.1566669481392267267597010536818544,0.1916347180079606668376594478910441139437,8848.914594976907429939023672950690144659,2517.871841495738554838307240940274430038,0.1525591859986383549598213292031192622274,752.883978031465599432733798864394029529,4027.693786001020963559364678094474638898,0.2938994649104751358813984973400803090784,2320.124615116733791011977278119267472242,6545.565627496759518397671919034749068959,0.1978374746537314972984099293888788604569,2538.118020891483478682080771359903596234
2001,15235.9344493865783630050334179604752254,0.1381990859612652814204221295070974250766,4126.960740755118364191942525371899091427,14379.3856367243916525221483842023128002,0.172789113736462320114784466805122993794,4869.818548479070191224271684026400803375,11818.0816687400947051707921823445282474,0.1913450323372005772285139341201639208589,4432.209189374751531694557261019321370033,10147.622442775225800362586614959919845,0.2093392160398125571221034187813787878783,4163.618840603603925597711263442697544671,4231.763193949165852159561769242392955254,0.1247545801819081681822869088065141584123,1034.74640775314287533688840852407927719,29615.3200861109700155271818021627880256,0.1292384646562823486564997317894840653939,7501.779456537348988540068483795251053034,6439.079367632482736317940549476081195445,0.204098519324453736890351319341663061767,2575.844866903002066445457837164501729448,4362.511838028802318682814078613749672201,0.2356115095669276176464123396970250832955,2014.601679336653960388774271899451173199,10801.5912056612850550007546280898308677,0.1667829123144431896217238151233776870882,3530.980844264122925713075605203686078604
2002,14682.8784347007672719848631822320507633,0.1276000848556184113424392170703978120892,3672.131607017393176444999054551675882519,13677.931856950839946415932037638465826,0.1870360356110741946664465516803622164393,5014.201653769706835864592785336203968615,11735.0939402992776058452695511022677153,0.2029833312390007937370729342958154872545,4668.775782392936172412087227465883359111,10011.3049799747981726550380374653846441,0.2222535157129533147223458064500372881588,4361.093548201033287896737728702689652219,3666.626876976041773760894000173081181967,0.144413023517012461861294880441548350398,1037.836999889188115849923976339966644694,28360.8102916516072184007952198705165893,0.1308971524678735100728980328791973071366,7276.204645363162976724712491250463525858,5584.796765878548455904222449730777738588,0.1635527379009696599237564177989050924947,1790.281251292637814796413772295423777945,3976.001615007739506703215497003234719946,0.1984033389762887923068955016631964917323,1546.149912537598368625504291126808821312,9560.798380886287962607437946734012458543,0.1571633134034162924781277233329780511403,2945.10923455132918770993807382674175537
2003,21154.1020967326615934838173148621603714,0.1272329584669230416666620630993143558278,5275.338027218127274391516229785406000965,17540.2122979425270720466998336103878194,0.180763298731243852793941189394723432282,6214.428205427947566034470223291975705592,13930.1786108570549365753758512668067758,0.20562314228434129696266680115731454601,5614.15951315123408403355192701685064457,11440.6222944157209847566073615100839722,0.2268477426726530538562558573679136774689,5086.747510826924676535554356412109557029,6099.590003526806087290092472100303847172,0.1568630786049871354457084982405988145017,1875.328913715581518297307109972203532465,38694.3143946751886655305171484725481907,0.128348342812803535969118470814636889214,9734.04821251497252507554398202783186232,4760.97778486956679072828394034426027601,0.2390581064142109283400057335082737470882,2230.774654504844519333579794122641701013,8074.244344550175512561646537839386790771,0.1985886711331601421119171482297634842302,3142.76877138575982555709154450046601391,12835.2221294197423032899304781836470668,0.1712315073144909369993317461533707846943,4307.67708659623098667072703319278032567
